24,3,498
4,3,486
7744,3,1061
7692,3,1055
7441,3,1039
7161,3,1022
7029,3,1016
6956,3,1010
6825,3,1004
6614,3,992
6555,3,988
6474,3,986
5671,3,937
5523,3,931
5178,3,910
5075,3,904
4442,3,864
4357,3,858
4355,3,858
3918,3,824
3897,3,822
3870,3,818
3837,3,816
3361,3,737
2848,3,702
2629,3,695
2405,3,678
2286,3,671
2147,3,664
2108,3,662
2039,3,658
1974,3,656
1813,3,652
1782,3,650
1794,3,646
1765,3,644
1648,3,637
1561,3,633
1544,3,631
1121,3,609
1000,3,603
877,3,597
794,3,591
309,3,554
244,3,548
236,3,547
203,3,542
154,3,536
7965,4,1127
4529,4,869
3633,4,956
7933,4,1071
7404,4,1074
6805,4,1002
2393,4,691
2509,4,686
4647,4,958
2208,4,666
3199,4,723
6382,4,1049
1935,4,654
7397,4,1036
5659,4,937
5629,4,935
4950,4,895
4910,4,892
2239,4,668
1269,4,617
1268,4,617
1231,4,615
8152,4,1134
2669,4,694
1639,4,636
5384,4,921
3323,4,744
2868,4,739
6976,4,1057
5331,4,919
3230,4,725
3011,4,711
2031,4,659
2030,4,659
6562,4,1030
3319,4,733
1919,4,653
6160,4,994
3264,4,739
1912,4,652
1838,4,648
6605,4,998
5561,4,932
5288,4,916
3347,4,736
1983,4,656
1787,4,646
1668,4,638
7389,4,1069
5576,4,934
5301,4,917
5248,4,913
3172,4,721
2361,4,677
2135,4,666
1913,4,652
1802,4,646
1774,4,644
1727,4,643
1699,4,640
6599,4,1001
5607,4,936
5487,4,931
5362,4,920
5346,4,919
5287,4,916
5272,4,915
3241,4,735
3220,4,724
2871,4,710
2349,4,690
2556,4,689
2534,4,685
2515,4,684
2455,4,683
2418,4,682
2456,4,681
2411,4,680
2385,4,679
1893,4,651
1740,4,643
4608,5,874
4324,5,856
8023,5,1083
4852,5,890
2964,5,708
2687,5,692
1467,5,636
8810,5,1191
8802,5,1190
8775,5,1183
8736,5,1176
8693,5,1167
8684,5,1165
8667,5,1161
8620,5,1153
8611,5,1152
8608,5,1151
8569,5,1145
8566,5,1145
8529,5,1140
8513,5,1137
8470,5,1129
8447,5,1126
8418,5,1122
8399,5,1119
8398,5,1119
8362,5,1114
8335,5,1111
8322,5,1110
8301,5,1106
8271,5,1102
8270,5,1102
8221,5,1097
8198,5,1095
8192,5,1095
8123,5,1087
8103,5,1086
8024,5,1080
8029,5,1079
7994,5,1076
7960,5,1073
7920,5,1072
7897,5,1069
7840,5,1066
7768,5,1065
7781,5,1062
7733,5,1058
7689,5,1055
7670,5,1054
7640,5,1051
7551,5,1048
7561,5,1047
7425,5,1044
7435,5,1041
7448,5,1040
7411,5,1037
7348,5,1034
7335,5,1033
7295,5,1030
7216,5,1027
7234,5,1026
7181,5,1023
7131,5,1020
7116,5,1019
6995,5,1015
6957,5,1013
6968,5,1012
6935,5,1008
6880,5,1006
6830,5,1005
6757,5,1001
6764,5,999
6749,5,998
6635,5,994
6607,5,992
6551,5,991
6536,5,987
6503,5,985
6446,5,984
6420,5,980
6393,5,978
6373,5,977
6305,5,973
6235,5,971
6232,5,970
6119,5,966
6152,5,964
6114,5,963
6051,5,959
5987,5,957
5979,5,956
5851,5,952
5830,5,950
5870,5,949
5798,5,945
5765,5,943
5751,5,942
5684,5,938
5635,5,936
5597,5,935
5554,5,931
5518,5,929
5508,5,928
5420,5,924
5400,5,922
5365,5,921
5299,5,917
5276,5,915
5244,5,914
5196,5,910
5140,5,908
5144,5,907
5049,5,901
5046,5,901
5016,5,900
4895,5,894
4915,5,893
4783,5,887
4793,5,886
4692,5,880
4691,5,879
4540,5,873
4570,5,872
4493,5,867
4476,5,866
4369,5,859
4367,5,859
4249,5,851
4232,5,850
4219,5,849
4170,5,844
4116,5,840
4100,5,839
4051,5,836
3998,5,833
4002,5,832
3972,5,829
3942,5,826
3940,5,825
3892,5,821
3879,5,819
3864,5,818
3818,5,813
3811,5,812
3780,5,809
3761,5,806
3744,5,803
3693,5,792
3684,5,790
3683,5,790
3651,5,785
3607,5,776
3586,5,773
3554,5,767
3547,5,766
3543,5,766
3473,5,753
3469,5,752
3464,5,751
3428,5,746
3420,5,745
3404,5,743
3374,5,739
3350,5,736
3286,5,733
3283,5,731
3277,5,729
3225,5,726
3213,5,724
3182,5,722
3078,5,719
3101,5,717
3070,5,715
2980,5,710
2955,5,708
2807,5,703
2811,5,701
2803,5,701
2717,5,694
2710,5,694
2588,5,687
2578,5,687
2529,5,685
2443,5,680
2438,5,679
2341,5,678
2335,5,673
2307,5,672
2283,5,671
2127,5,666
2099,5,665
2115,5,663
2043,5,659
2053,5,658
1972,5,656
1908,5,652
1898,5,651
1849,5,649
1786,5,645
1756,5,643
1562,5,638
1636,5,636
1538,5,631
1512,5,629
1496,5,629
1403,5,624
1356,5,622
1351,5,622
1271,5,617
1225,5,615
1218,5,615
1139,5,610
1114,5,608
1109,5,608
994,5,603
969,5,601
950,5,600
881,5,596
834,5,594
827,5,593
711,5,585
661,5,582
623,5,579
598,5,577
571,5,575
540,5,572
487,5,568
486,5,568
442,5,564
409,5,561
384,5,559
361,5,557
300,5,553
235,5,547
149,5,534
146,5,534
103,5,526
96,5,524
89,5,522
79,5,519
68,5,516
53,5,511
35,5,503
20,5,495
17,5,495
5,5,486
230,5,546
58,5,513
8524,5,1139
8488,5,1132
8459,5,1127
7774,5,1061
3737,5,802
3381,5,740
761,5,589
744,5,588
327,5,554
283,5,552
201,5,542
27,5,499
6563,6,1947
8492,6,1761
8602,6,1731
5811,6,1719
7965,6,1533
8380,6,1503
5510,6,1491
7683,6,1305
8115,6,1275
1370,6,1263
7120,6,1077
7505,6,1047
1217,6,1035
1360,6,849
3671,6,819
1010,6,807
1345,6,621
786,6,591
625,6,579
1149,6,613
1072,6,606
7175,7,1023
5845,7,948
5586,7,933
1024,7,605
7273,7,1167
7701,7,1057
4791,7,886
1155,7,613
3357,7,744
8133,7,1093
8319,7,1113
6207,7,1543
8779,7,1184
8628,7,1154
8553,7,1143
8365,7,1114
8106,7,1091
8041,7,1080
7838,7,1065
7536,7,1057
7511,7,1044
7194,7,1030
7240,7,1028
7075,7,1017
7055,7,1015
6375,7,985
6498,7,984
6182,7,980
5346,7,922
5317,7,917
5152,7,909
4856,7,890
4616,7,875
4067,7,837
3563,7,769
3232,7,726
3099,7,717
2896,7,704
2639,7,695
2534,7,686
2479,7,682
2348,7,675
2323,7,673
2130,7,666
2106,7,662
1884,7,651
1802,7,648
1546,7,635
1079,7,607
541,7,572
516,7,570
3058,7,756
8064,7,1101
6190,7,970
6065,7,960
5748,7,942
4904,7,892
4580,7,876
2938,7,708
3294,7,737
8692,7,1167
8662,7,1160
8609,7,1151
8555,7,1143
8499,7,1135
8389,7,1118
8315,7,1108
8125,7,1093
8097,7,1085
8070,7,1083
8010,7,1077
7479,7,1042
7050,7,1015
6906,7,1007
6860,7,1005
6780,7,1000
6770,7,999
6713,7,997
6345,7,977
6240,7,969
5587,7,933
5438,7,924
5260,7,914
5092,7,904
4991,7,902
4567,7,872
4375,7,859
4260,7,852
4253,7,851
4220,7,849
4074,7,837
4049,7,835
3975,7,829
3720,7,798
3689,7,791
3631,7,781
3130,7,718
3051,7,715
2943,7,707
2725,7,696
2599,7,688
2087,7,664
2033,7,658
1622,7,636
1321,7,620
649,7,583
593,7,576
350,7,556
339,7,555
8797,7,1189
8463,7,1128
7919,7,1070
7622,7,1050
6435,7,1008
6637,7,993
5944,7,953
5718,7,941
5591,7,935
5205,7,910
4643,7,880
4528,7,869
4515,7,868
4422,7,862
4349,7,858
3908,7,822
3784,7,809
3727,7,800
3655,7,786
3626,7,779
3459,7,751
3433,7,747
3392,7,741
3341,7,736
3275,7,730
3156,7,723
2773,7,699
1879,7,651
1753,7,644
1661,7,641
1456,7,628
1058,7,606
947,7,600
922,7,598
912,7,598
692,7,584
448,7,565
195,7,542
132,7,531
74,7,518
3449,7,788
2783,7,730
8044,7,1110
7730,7,1078
7382,7,1061
4811,7,888
1144,7,783
2131,7,679
814,7,592
721,7,586
8821,7,1212
8522,7,1139
8213,7,1135
8139,7,1106
7325,7,1059
7020,7,1015
6975,7,1013
5405,7,930
5375,7,922
5167,7,912
4231,7,850
3765,7,806
1812,7,648
8642,7,1158
8641,7,1156
8282,7,1142
7815,7,1128
7463,7,1104
7961,7,1082
6821,7,1043
7453,7,1041
6201,7,998
5631,7,952
5556,7,932
5553,7,932
5071,7,903
3944,7,826
3542,7,766
3149,7,765
3370,7,750
2742,7,743
3382,7,740
3319,7,739
3296,7,735
2386,7,706
2274,7,672
2061,7,661
1857,7,650
704,8,585
572,8,575
570,8,575
8328,8,1110
7497,8,1043
7450,8,1040
6720,8,997
6448,8,982
6148,8,974
5895,8,959
7769,8,1103
8451,8,1126
7126,8,1020
7871,8,1097
7999,8,1082
7987,8,1075
7968,8,1074
7857,8,1067
7537,8,1045
7243,8,1027
7168,8,1024
6946,8,1009
6506,8,985
6249,8,970
6052,8,959
7256,8,1060
6611,8,1005
7792,8,1093
7086,8,1017
6400,8,1000
8169,8,1092
7389,8,1063
7405,8,1037
8133,8,1089
7519,8,1069
7705,8,1072
8244,8,1101
7908,8,1090
7425,8,1042
8673,8,1163
7463,8,1103
8273,8,1102
7597,8,1100
7553,8,1073
7579,8,1066
7238,8,1044
7439,8,1042
6800,8,1039
6817,8,1036
6595,8,1026
5984,8,969
7229,9,1041
6260,9,1022
5931,9,991
4146,9,842
4126,9,841
1718,9,718
2152,9,665
1134,9,664
1427,9,633
8151,9,1107
8432,9,1129
7884,9,1099
8522,9,1141
3447,9,749
8751,9,1179
6928,9,1010
6592,9,991
6281,9,979
6048,9,960
5937,9,960
5816,9,948
5525,9,929
5519,9,929
5305,9,917
4726,9,882
1590,9,634
1451,9,633
1005,9,603
979,9,602
978,9,602
7543,9,1076
3647,9,785
1370,9,1241
3629,9,780
8617,9,1185
5510,9,1482
4318,9,856
4452,9,864
4657,9,878
798,9,591
162,9,537
8558,9,1181
8721,9,1173
8165,9,1137
5377,9,926
4615,9,874
4526,9,869
4130,9,841
3247,9,753
8452,9,1268
8634,9,1197
8791,9,1188
8090,9,1160
5418,9,927
3249,9,762
8311,9,1176
8402,9,1162
5286,9,916
5255,9,915
5267,9,914
5229,9,913
4252,9,851
4229,9,850
3717,9,799
3612,9,777
3331,9,771
3449,9,750
142,9,533
3671,10,796
3120,10,736
8426,10,1154
4754,10,887
8065,10,1094
8257,10,1119
5107,10,912
4669,10,879
4633,10,877
5199,10,917
8151,10,1098
6736,10,1035
5306,10,921
3176,10,736
8836,10,1198
8798,10,1189
8781,10,1185
8771,10,1182
8745,10,1178
8731,10,1175
8658,10,1158
8561,10,1144
8538,10,1141
8527,10,1139
8503,10,1135
8467,10,1128
8427,10,1123
8388,10,1118
8345,10,1112
8318,10,1108
8258,10,1101
8175,10,1092
8155,10,1091
8116,10,1087
8001,10,1081
8014,10,1078
7996,10,1078
7883,10,1074
7927,10,1071
7848,10,1071
7808,10,1067
7820,10,1064
7746,10,1060
7737,10,1059
7615,10,1054
7616,10,1051
7549,10,1049
7538,10,1047
7508,10,1044
7486,10,1042
7336,10,1034
7253,10,1032
7246,10,1028
7245,10,1027
7215,10,1025
7099,10,1018
7067,10,1016
7051,10,1015
6983,10,1011
6878,10,1007
6761,10,1005
6851,10,1004
6705,10,998
6693,10,995
6610,10,991
6449,10,984
6440,10,981
6392,10,978
6370,10,977
6320,10,974
6234,10,970
6202,10,968
6171,10,965
6137,10,963
6089,10,961
5918,10,956
5916,10,956
5853,10,953
5872,10,949
5822,10,946
5754,10,944
5702,10,942
5694,10,939
5657,10,937
5620,10,935
5528,10,932
5535,10,929
5511,10,928
5443,10,925
5193,10,910
5105,10,905
5068,10,902
5048,10,901
4954,10,895
4940,10,894
4665,10,878
4469,10,866
4450,10,864
4398,10,861
4371,10,859
4341,10,857
4285,10,854
4180,10,845
3996,10,831
3956,10,828
3881,10,820
3865,10,818
3835,10,815
3653,10,786
3630,10,781
3627,10,780
3622,10,779
3593,10,774
3535,10,764
3523,10,761
3496,10,758
3440,10,748
3438,10,748
3336,10,735
3272,10,729
3240,10,726
3214,10,724
3116,10,722
3128,10,718
2969,10,717
3023,10,715
2904,10,711
2927,10,710
2956,10,708
2824,10,704
2802,10,703
2759,10,701
2735,10,696
2624,10,694
2636,10,689
2586,10,687
2573,10,687
2446,10,680
2389,10,677
2200,10,669
2190,10,665
2173,10,665
2052,10,662
2032,10,658
2024,10,658
1924,10,655
1878,10,651
1843,10,648
1779,10,645
1751,10,643
1705,10,640
1653,10,637
1530,10,635
1492,10,633
1475,10,628
1439,10,626
1347,10,621
1290,10,618
1283,10,617
1186,10,614
1123,10,611
1076,10,607
1033,10,607
937,10,604
952,10,600
945,10,600
889,10,597
829,10,593
825,10,593
709,10,585
684,10,583
666,10,582
595,10,576
563,10,574
544,10,572
506,10,569
422,10,563
406,10,561
344,10,556
342,10,556
287,10,552
209,10,543
186,10,541
135,10,531
99,10,524
97,10,524
88,10,522
54,10,511
8784,10,1186
8629,10,1154
8621,10,1153
8360,10,1114
7841,10,1066
7489,10,1042
7178,10,1023
7092,10,1022
6778,10,1002
6727,10,999
6676,10,994
5827,10,951
5238,10,913
5123,10,908
4849,10,890
4527,10,869
4238,10,850
3279,10,731
2765,10,699
2679,10,694
2459,10,681
2054,10,676
2311,10,672
2306,10,672
1938,10,653
1524,10,632
1460,10,627
8037,10,1088
7887,10,1085
6609,10,991
5956,10,988
6511,10,985
4226,10,850
8281,10,1110
7048,10,1056
6976,10,1039
6541,10,1012
5857,10,975
5269,10,918
3328,10,745
2779,10,742
2399,10,677
8133,10,1109
8245,10,1099
8115,10,1089
7937,10,1085
7658,10,1062
7117,10,1058
7029,10,1014
6617,10,992
6385,10,989
6090,10,972
5836,10,963
3545,10,769
3342,10,745
3169,10,733
2584,10,687
1411,10,625
1392,10,624
1227,10,615
8092,10,1142
8485,10,1132
8292,10,1125
8312,10,1108
7540,10,1061
7460,10,1043
7439,10,1041
5962,10,960
5593,10,936
5489,10,927
5165,10,909
4922,10,893
4790,10,889
3220,10,725
2453,10,686
2414,10,686
2542,10,685
2403,10,684
1902,10,652
1874,10,650
1796,10,647
1772,10,644
1726,10,642
4647,11,1062
8208,11,1103
1706,11,744
8510,11,1144
6723,11,997
4586,11,873
3149,11,726
2901,11,708
4564,11,875
7717,11,1058
7354,11,1034
7185,11,1027
6657,11,994
6627,11,992
6093,11,961
5770,11,957
5823,11,953
5415,11,923
5404,11,922
5318,11,918
2882,11,709
2566,11,691
2338,11,674
2327,11,673
1906,11,656
1094,11,638
1414,11,637
1336,11,621
999,11,603
973,11,602
718,11,586
7888,11,1093
7703,11,1082
4877,11,891
6562,11,1036
7325,11,1069
4671,11,878
3635,11,782
8516,11,1178
5162,11,911
4306,11,855
4436,11,862
5257,11,916
6569,11,989
5159,11,911
4429,11,862
8363,11,1120
7014,11,1055
6991,11,1052
7255,11,1029
5245,11,915
5194,11,912
3334,11,749
7305,11,1032
5937,11,958
8642,11,1156
7829,11,1124
6166,11,996
6347,11,988
6031,11,960
5375,11,921
3671,11,790
2201,11,673
2155,11,672
8492,12,1192
7775,12,1104
7918,12,1092
7741,12,1088
7583,12,1066
7577,12,1054
7528,12,1050
7261,12,1028
6987,12,1016
6942,12,1012
6538,12,990
6388,12,978
6321,12,974
5922,12,952
5691,12,940
5331,12,936
4833,12,905
5058,12,902
4790,12,898
4497,12,867
4455,12,864
4396,12,860
3009,12,731
3115,12,722
2853,12,712
2465,12,693
2499,12,684
2308,12,674
1980,12,655
1803,12,646
1305,12,623
1071,12,608
917,12,608
717,12,585
520,12,570
513,12,570
3449,12,751
8617,12,1153
8721,12,1176
8451,12,1151
3694,12,794
8476,12,1130
3747,12,804
5747,12,943
2175,12,665
8498,12,1143
3189,12,767
8413,12,1182
8146,12,1133
8600,12,1150
8581,12,1147
8565,12,1145
8550,12,1143
2097,12,661
1832,12,647
8833,12,1205
6015,12,1150
8358,12,1148
8456,12,1130
4342,12,857
4039,12,835
3702,12,794
1010,12,777
1924,12,653
1871,12,650
446,12,564
8199,12,1152
2124,12,664
1881,12,652
1796,12,646
647,12,580
6209,13,994
8074,13,1085
7674,13,1054
6357,13,1000
5176,13,909
3170,13,728
4606,13,1782
8252,13,1120
4832,13,889
3493,13,759
7696,13,1086
5653,13,936
5091,13,904
6563,13,1835
8666,13,1171
6032,13,958
3541,13,770
6986,13,1011
6600,13,991
6425,13,980
5687,13,938
4695,13,880
4511,13,868
4380,13,860
3363,13,738
3274,13,730
3091,13,716
2995,13,710
2957,13,708
2539,13,685
2280,13,671
2121,13,663
2103,13,661
1801,13,649
1691,13,639
1120,13,609
7381,13,1035
6216,13,968
4844,13,889
2637,13,691
2491,13,683
1730,13,642
1523,13,630
1362,13,622
1221,13,614
938,13,599
4060,13,838
8787,13,1192
8187,13,1152
4544,13,872
4331,13,857
4303,13,855
3334,13,754
4431,13,862
961,13,601
4458,13,864
438,13,564
6742,13,1031
2927,13,706
855,13,595
823,13,593
6538,13,987
5585,13,933
4998,13,900
3525,13,762
2859,13,702
2083,13,660
897,13,597
649,13,580
523,13,571
181,13,540
8273,13,1143
5652,13,936
4786,13,887
4762,13,884
3030,13,713
3002,13,711
2916,13,705
2464,13,682
2129,13,669
1630,13,636
1574,13,633
1316,13,619
1186,13,612
1130,13,609
1087,13,607
774,13,590
672,13,582
471,13,567
340,13,556
8605,13,1198
8630,13,1188
8710,13,1179
8563,13,1146
6442,13,990
5573,13,932
5156,13,908
5074,13,903
3353,13,737
3246,13,736
3077,13,715
2437,13,710
2942,13,707
2377,13,705
2370,13,684
2431,13,681
2065,13,659
1693,13,641
1663,13,638
1611,13,635
1495,13,629
1354,13,621
1173,13,611
935,13,599
792,13,591
783,13,590
661,13,581
308,13,554
8112,14,1172
7880,14,1172
8252,14,1164
8493,14,1142
7429,14,1142
8319,14,1134
8161,14,1112
7421,14,1112
7943,14,1104
7823,14,1082
7325,14,1082
7685,14,1074
7107,14,1052
7242,14,1047
7109,14,1044
6765,14,1022
6916,14,1017
6745,14,1014
6273,14,992
6278,14,979
5881,14,975
5911,14,962
5813,14,949
5572,14,945
5248,14,932
5131,14,915
4868,14,913
4978,14,897
4653,14,885
4646,14,883
4413,14,867
4225,14,855
4216,14,853
4046,14,837
3937,14,825
3922,14,823
3738,14,807
3578,14,795
3191,14,793
3576,14,777
3198,14,765
2742,14,763
3299,14,747
2783,14,735
2393,14,733
2921,14,717
2396,14,705
2250,14,703
2544,14,687
1978,14,675
1789,14,673
1977,14,657
1673,14,645
1665,14,643
1327,14,627
1233,14,615
1207,14,613
873,14,597
706,14,585
639,14,580
474,14,567
73,14,518
6864,14,1011
6847,14,1005
5641,14,943
637,14,579
383,14,559
314,14,554
233,14,547
8004,14,1077
6877,14,1009
5472,14,927
510,14,569
355,14,556
170,14,538
1797,15,789
1217,15,629
3600,15,824
1144,15,610
1010,15,603
8165,15,1091
3321,15,1153
8105,15,1111
7422,15,1038
7985,15,1075
8153,15,1100
7169,15,1023
7492,15,1060
7344,15,1034
8402,15,1153
7637,15,1051
7019,15,1014
8163,15,1092
7867,15,1067
6907,15,1044
7946,15,1072
7772,15,1086
7504,15,1061
7734,15,1083
7918,15,1090
7547,15,1078
7929,15,1070
6866,15,1035
6820,15,1012
6930,15,1010
1380,15,623
8210,15,1099
7671,15,1082
7652,15,1081
8033,15,1080
7729,15,1074
7575,15,1066
7475,15,1060
7360,15,1037
7133,15,1022
6923,15,1009
6873,15,1008
1440,15,628
1462,15,627
1452,15,626
1414,15,625
1323,15,621
8224,16,1139
7384,16,1070
7530,16,1053
7456,16,1050
6349,16,981
6142,16,964
6094,16,961
4794,16,892
4618,16,875
4554,16,871
3743,16,803
2453,16,690
2021,16,657
1738,16,643
960,16,601
1146,16,610
849,16,595
4194,17,1055
8413,17,1127
8292,17,1126
3633,17,1195
3234,17,735
7722,17,1092
7778,17,1094
3230,17,735
6630,17,1060
8725,17,1177
4095,17,960
2925,17,727
3615,17,778
7925,17,1070
7550,17,1046
7395,17,1036
7310,17,1031
7012,17,1013
6992,17,1012
6642,17,993
6491,17,984
6427,17,980
5943,17,953
5915,17,951
5650,17,936
5501,17,928
5430,17,924
5099,17,904
5070,17,902
4738,17,883
4690,17,879
4668,17,878
2967,17,711
2916,17,711
2872,17,703
2590,17,687
2589,17,687
2353,17,675
2128,17,663
2123,17,663
1761,17,644
1675,17,638
1603,17,635
1028,17,604
1021,17,604
856,17,595
4376,17,859
3981,17,830
3541,17,792
4090,17,844
3539,17,765
6405,17,1017
6175,17,1004
6011,17,975
4447,17,863
1490,17,628
4646,17,877
1567,17,633
6611,17,1037
2240,17,668
1562,17,633
1492,17,628
6842,17,1042
6382,17,1008
5547,17,930
5405,17,926
5215,17,911
4603,17,874
4365,17,859
2774,17,699
1305,17,619
909,17,598
6728,17,1027
5283,17,916
4580,17,873
4525,17,869
4381,17,860
4103,17,840
2025,17,660
1678,17,639
1526,17,630
6426,17,982
6278,17,977
5859,17,948
5614,17,934
5160,17,908
4092,17,838
4077,17,838
3998,17,831
3717,17,797
3369,17,781
3598,17,774
2146,17,673
1699,17,642
1400,17,624
880,17,596
8617,17,1184
7218,17,1030
6948,17,1012
6424,17,992
6614,17,991
6466,17,990
6411,17,979
5921,17,952
5827,17,950
5376,17,923
5409,17,922
5372,17,921
5308,17,920
5342,17,919
5257,17,915
5165,17,910
5140,17,907
5077,17,903
4659,17,878
4451,17,864
3461,17,796
2085,17,662
2055,17,659
1501,17,629
1476,17,628
1456,17,627
1445,17,626
1382,17,623
708,17,585
655,17,581
525,17,571
3326,18,747
7654,18,1839
8402,18,1120
8267,18,1103
7826,18,1065
6453,18,982
2917,18,719
2745,18,696
2615,18,691
1103,18,613
7884,18,1087
6138,18,963
3578,18,783
1415,18,625
1612,18,1190
8139,18,1108
7961,18,1088
2820,18,731
8734,18,1175
8714,18,1172
8672,18,1162
8670,18,1162
8090,18,1162
8544,18,1141
8474,18,1129
8436,18,1124
8373,18,1116
8338,18,1111
8266,18,1101
8242,18,1099
8219,18,1096
8115,18,1091
8086,18,1084
8051,18,1081
8036,18,1080
7990,18,1075
7916,18,1071
7876,18,1067
7818,18,1064
7745,18,1060
7720,18,1058
7578,18,1054
7642,18,1051
7447,18,1049
7499,18,1047
7483,18,1044
7405,18,1042
7445,18,1040
7365,18,1037
7346,18,1035
7340,18,1033
7284,18,1030
7200,18,1028
7211,18,1025
7183,18,1023
7140,18,1021
7020,18,1017
6940,18,1016
6945,18,1010
6804,18,1010
6831,18,1009
6814,18,1003
6799,18,1003
6811,18,1002
6683,18,996
6625,18,996
6609,18,995
6566,18,989
6554,18,988
6399,18,982
6421,18,980
6338,18,975
6336,18,975
6172,18,973
6127,18,967
6116,18,966
6046,18,960
6047,18,959
5810,18,956
5852,18,953
5910,18,952
5795,18,949
5814,18,946
5780,18,945
5732,18,942
5655,18,939
5679,18,938
5625,18,935
5527,18,932
5500,18,931
5497,18,928
5428,18,925
5416,18,924
5283,18,919
5321,18,918
5289,18,917
5228,18,912
5171,18,911
5160,18,910
4995,18,905
4996,18,904
4943,18,903
4983,18,898
4864,18,897
4894,18,896
4801,18,891
4815,18,890
4806,18,889
4752,18,884
4725,18,883
4723,18,882
4655,18,877
4641,18,876
4590,18,875
4549,18,870
4522,18,869
4510,18,868
4432,18,862
4418,18,862
4372,18,859
4275,18,853
4233,18,850
4215,18,849
3954,18,828
3919,18,823
3882,18,820
3876,18,819
3844,18,816
3777,18,808
3771,18,807
3681,18,790
3527,18,762
3431,18,747
3342,18,747
3373,18,739
3372,18,739
3356,18,737
3134,18,724
3109,18,724
3085,18,717
3076,18,717
2946,18,712
2958,18,710
2948,18,710
2859,18,705
2857,18,703
2746,18,696
2559,18,689
2595,18,688
2483,18,684
2485,18,682
2462,18,681
2343,18,677
2363,18,675
2339,18,674
2253,18,670
2107,18,668
2177,18,665
2125,18,663
2101,18,661
2042,18,658
1994,18,656
1800,18,652
1860,18,650
1855,18,649
1776,18,645
1755,18,643
1723,18,642
1579,18,637
1597,18,635
1588,18,634
1489,18,628
1373,18,622
1295,18,618
1188,18,613
1118,18,609
1018,18,606
1012,18,606
828,18,600
869,18,599
855,18,599
821,18,593
807,18,592
806,18,592
713,18,585
685,18,583
678,18,583
587,18,576
529,18,571
515,18,570
463,18,566
433,18,564
380,18,559
343,18,556
288,18,552
280,18,552
